customer_id,transaction_id,transaction_date,transaction_type,transaction_amount,balance_after_transaction
527,527,4/1/2023,Transfer,4406.3,6991.79
528,528,6/9/2023,Transfer,2859.67,7924.86
529,529,11/16/2023,Deposit,2741.0,-1915.58
530,530,4/14/2023,Deposit,4062.27,4338.85
531,531,4/1/2023,Transfer,334.34,3901.64
532,532,11/11/2023,withdraw,3243.33,2620.53
533,533,10/8/2023,Deposit,4060.9,-213.41
534,534,12/26/2023,Withdrawal,482.03,5534.21
535,535,3/9/2023,Transfer,4059.75,3407.81
536,536,6/21/2023,Withdrawal,3937.91,-602.45
537,537,6/20/2023,Deposit,14.71,5225.98
538,538,5/23/2023,Deposit,1238.32,6730.94
539,539,8/13/2023,Withdrawal,764.78,7674.51
540,540,7/16/2023,Transfer,2561.58,3226.6
541,541,7/17/2023,Deposit,4570.89,1159.82
542,542,6/22/2023,Transfer,3017.51,6843.21
543,543,6/2/2023,Withdrawal,3013.0,10129.92
544,544,6/2/2023,Deposit,623.01,-358.0
545,545,1/10/2023,Withdrawal,3335.23,6708.14
546,546,7/9/2023,Transfer,4442.72,5399.0
547,547,1/12/2023,Deposit,2152.44,7060.43
548,548,1/29/2023,Transfer,3412.02,5365.33
549,549,2/12/2023,Transfer,1481.71,8202.37
550,550,3/29/2023,Deposit,1351.81,7822.15
551,551,12/10/2023,Withdrawal,933.61,9023.39
552,552,4/21/2023,Deposit,1215.1,4942.4
553,553,3/10/2023,Transfer,1720.36,3250.87
554,554,4/29/2023,Transfer,2837.97,11192.79
555,555,9/24/2023,Transfer,3905.47,11689.52
556,556,12/29/2023,Deposit,1454.92,8814.36
557,557,9/4/2023,Transfer,848.88,8100.84
558,558,11/15/2023,DEP,2254.32,11548.89
559,559,1/22/2023,Deposit,3949.68,8458.02
560,560,11/22/2023,Transfer,1952.77,947.16
561,561,7/11/2023,Transfer,4567.24,9733.92
562,562,3/31/2023,Transfer,1247.09,-225.73
563,563,5/14/2023,Withdrawal,3793.99,13181.78
564,564,12/18/2023,Withdrawal,2344.11,12184.26
565,565,10/26/2023,Withdrawal,544.56,7106.34
566,566,5/5/2023,Transfer,1412.55,8899.55
567,567,12/21/2023,Transfer,4292.53,7596.88
568,568,7/9/2023,Withdrawal,39.38,8715.43
569,569,11/19/2023,Deposit,3784.15,5228.85
570,570,3/23/2023,Withdrawal,4058.92,-3197.59
571,571,8/15/2023,Withdrawal,607.99,2009.28
572,572,6/29/2023,Deposit,4811.33,-2128.89
573,573,12/22/2023,Withdrawal,4362.73,11429.11
574,574,11/20/2023,Withdrawal,900.87,1014.44
575,575,11/9/2023,Withdrawal,1214.87,1063.92
576,576,6/1/2023,Deposit,4094.1,-213.65
577,577,6/3/2023,Deposit,2736.4,3418.8
578,578,11/1/2023,Withdrawal,4613.61,5151.85
579,579,8/9/2023,Transfer,4895.91,2964.65
580,580,10/21/2023,Withdrawal,1723.77,3903.43
581,581,2/5/2023,Deposit,493.89,95.03
582,582,5/2/2023,Deposit,3520.54,8737.26
583,583,7/1/2023,Deposit,4616.37,-2495.93
584,584,4/6/2023,Transfer,832.74,2237.94
585,585,4/14/2023,Transfer,4927.07,7510.59
586,586,3/23/2023,Transfer,987.39,4527.13
587,587,1/24/2023,Withdrawal,440.52,1156.89
588,588,6/17/2023,Deposit,2483.53,3327.16
589,589,12/4/2023,Withdrawal,4029.81,4582.77
590,590,4/13/2023,Withdrawal,1778.33,4861.45
591,591,9/21/2023,Transfer,1665.89,9000.83
592,592,8/19/2023,Withdrawal,993.59,3918.44
593,593,7/1/2023,Transfer,4930.54,2903.91
594,594,4/25/2023,withdraw,1715.91,11393.08
595,595,9/24/2023,withdraw,3335.69,6802.21
596,596,12/29/2023,DEP,670.58,6897.76
597,597,8/15/2023,Withdrawal,2254.29,5559.23
598,598,8/4/2023,Withdrawal,3981.17,508.35
599,599,12/17/2023,Deposit,4852.01,5158.18
600,600,10/25/2023,Withdrawal,894.9,-58.84
601,601,9/19/2023,Deposit,482.3,8477.83
602,602,1/3/2023,Deposit,4937.64,-3452.55
603,603,11/26/2023,Transfer,2775.37,9796.97
604,604,12/20/2023,Deposit,1733.65,5384.13
605,605,11/17/2023,Deposit,4801.79,14764.43
606,606,2/5/2023,Transfer,1957.04,8943.44
607,607,7/3/2023,Transfer,1167.7,2542.28
608,608,6/29/2023,Transfer,4019.48,2283.28
609,609,5/5/2023,Transfer,1576.68,3712.33
610,610,6/9/2023,DEP,1616.67,10798.84
611,611,4/22/2023,withdraw,2230.5,9162.99
612,612,5/14/2023,Deposit,3467.87,8700.81
613,613,12/1/2023,Deposit,4210.4,2069.32
614,614,7/21/2023,Deposit,1138.6,5628.85
615,615,6/1/2023,Deposit,1818.81,6952.04
616,616,11/24/2023,Transfer,2485.88,4765.34
617,617,12/3/2023,DEP,137.8,1013.43
618,618,3/18/2023,Transfer,3488.56,2703.26
619,619,9/22/2023,Transfer,2834.18,3807.53
620,620,9/11/2023,Deposit,676.47,9241.73
621,621,3/11/2023,Transfer,660.34,10090.73
622,622,1/23/2023,Deposit,4476.96,3347.05
623,623,12/8/2023,Withdrawal,3419.72,10628.23
624,624,8/1/2023,Transfer,1946.42,11389.52
625,625,9/30/2023,Withdrawal,1697.03,566.4
626,626,4/8/2023,DEP,1591.1,774.35
627,627,5/3/2023,Deposit,3276.75,1585.3
628,628,1/25/2023,Deposit,901.95,1075.83
629,629,2/7/2023,Deposit,4937.3,14591.49
630,630,9/16/2023,Deposit,3438.41,3857.71
631,631,7/14/2023,Transfer,644.33,5357.18
632,632,9/27/2023,Deposit,698.77,2905.57
633,633,9/23/2023,Withdrawal,3244.98,4364.34
634,634,3/7/2023,Transfer,1922.04,-1578.35
635,635,7/18/2023,Withdrawal,3303.19,-605.25
636,636,5/22/2023,Deposit,3615.36,-2459.19
637,637,8/29/2023,Deposit,2694.22,12103.47
638,638,7/28/2023,Deposit,1290.2,1232.94
639,639,5/6/2023,Transfer,2760.29,3792.2
640,640,9/23/2023,Withdrawal,2115.11,9834.96
641,641,12/21/2023,Deposit,4452.78,8653.88
642,642,11/1/2023,Deposit,3703.65,4748.64
643,643,6/25/2023,Deposit,3098.73,5301.74
644,644,2/16/2023,DEP,208.22,10132.79
645,645,3/1/2023,Transfer,4950.95,13008.85
646,646,10/8/2023,Deposit,2835.69,-615.59
647,647,5/15/2023,Withdrawal,1302.3,7208.14
648,648,11/29/2023,Deposit,2961.71,2348.17
649,649,5/1/2023,Transfer,4091.3,1039.78
650,650,6/16/2023,Deposit,2697.4,340.99
651,651,2/12/2023,Withdrawal,3886.68,-1706.29
652,652,2/15/2023,Transfer,2071.06,5126.2
653,653,8/5/2023,Withdrawal,2953.91,4061.35
654,654,10/26/2023,Withdrawal,2117.03,2708.23
655,655,10/12/2023,Deposit,2643.7,6518.01
656,656,12/5/2023,Transfer,845.87,6618.99
657,657,4/13/2023,Transfer,2997.22,11695.7
658,658,3/27/2023,Transfer,4894.97,10342.23
659,659,7/13/2023,Withdrawal,3826.43,4588.9
660,660,8/2/2023,Transfer,1607.04,1957.42
661,661,12/21/2023,Withdrawal,4320.66,287.5
662,662,8/14/2023,Transfer,4479.67,-3059.12
663,663,7/16/2023,withdraw,892.26,4976.64
664,664,6/4/2023,DEP,275.14,8942.64
665,665,12/4/2023,Deposit,2866.65,-2695.46
666,666,1/3/2023,Deposit,2384.66,9100.05
667,667,11/8/2023,Deposit,3576.28,11520.54
668,668,11/16/2023,Deposit,1472.36,5998.0
669,669,10/4/2023,Withdrawal,1907.26,-1611.55
670,670,1/24/2023,DEP,1326.62,494.83
671,671,5/28/2023,Withdrawal,1467.77,2502.32
672,672,11/4/2023,Deposit,56.34,889.66
673,673,1/13/2023,Deposit,2558.67,4770.15
674,674,8/6/2023,Transfer,2371.04,1934.37
675,675,6/20/2023,Deposit,1785.81,5489.92
676,676,12/16/2023,Withdrawal,2705.55,965.9
677,677,3/19/2023,Withdrawal,1964.88,3223.67
678,678,8/27/2023,Withdrawal,2168.48,9381.16
679,679,9/2/2023,DEP,19.9,6317.87
680,680,4/12/2023,Deposit,340.87,1559.33
681,681,1/30/2023,Transfer,762.01,8489.2
682,682,9/28/2023,Withdrawal,928.26,4086.58
683,683,7/22/2023,Deposit,2266.44,8848.27
684,684,7/31/2023,Withdrawal,4375.81,-3959.2
685,685,6/2/2023,Transfer,2036.11,2450.01
686,686,6/15/2023,Deposit,3139.69,6507.52
687,687,2/12/2023,Withdrawal,138.76,9015.2
688,688,2/9/2023,Transfer,4275.68,6567.02
689,689,5/31/2023,Deposit,574.54,8228.85
690,690,2/13/2023,Deposit,1428.6,4429.99
691,691,3/22/2023,Withdrawal,4085.51,12622.63
692,692,9/14/2023,Deposit,1331.74,5987.61
693,693,4/13/2023,Deposit,1297.42,2287.9
694,694,12/4/2023,Withdrawal,3018.9,6097.93
695,695,2/10/2023,withdraw,4517.19,387.08
696,696,11/14/2023,Deposit,1076.11,2169.06
697,697,7/7/2023,Withdrawal,3107.88,5976.77
698,698,7/27/2023,Withdrawal,3004.94,12401.7
699,699,4/18/2023,Deposit,3301.02,10910.97
700,700,11/25/2023,Withdrawal,4734.38,8298.38
701,701,11/30/2023,Transfer,837.75,3454.02
702,702,7/13/2023,Deposit,3275.24,-1080.23
703,703,2/26/2023,Deposit,920.08,3440.56
704,704,5/1/2023,Transfer,1578.36,2777.06
705,705,10/25/2023,Withdrawal,1955.91,6854.79
706,706,3/26/2023,Withdrawal,4178.6,-3671.99
707,707,3/7/2023,Withdrawal,278.01,492.0
708,708,3/11/2023,Deposit,3670.93,9889.85
709,709,8/21/2023,Withdrawal,4563.83,5539.78
710,710,8/31/2023,Withdrawal,405.42,8873.0
711,711,9/24/2023,Deposit,3955.74,5112.35
712,712,1/4/2023,Deposit,547.13,6019.55
713,713,3/20/2023,Withdrawal,4814.64,1972.85
714,714,8/6/2023,Transfer,4078.67,-1710.03
715,715,8/24/2023,Deposit,3477.97,5415.85
716,716,3/20/2023,Transfer,2754.8,7620.53
717,717,6/26/2023,Transfer,4604.88,-1383.22
718,718,8/30/2023,DEP,604.17,8417.0
719,719,6/14/2023,Transfer,617.7,9215.27
720,720,10/3/2023,DEP,4114.22,3011.09
721,721,12/18/2023,Transfer,2416.78,559.0
722,722,11/25/2023,Withdrawal,4226.83,8189.87
723,723,6/27/2023,DEP,1959.4,8887.76
724,724,6/8/2023,Withdrawal,2264.78,-330.47
725,725,10/27/2023,Deposit,1667.07,3334.54
726,726,1/31/2023,Transfer,4754.18,12157.63
727,727,11/27/2023,Deposit,2330.1,8941.46
728,728,2/10/2023,Withdrawal,3777.93,3449.41
729,729,1/4/2023,Deposit,3482.58,5447.42
730,730,9/27/2023,Transfer,1183.08,10869.12
731,731,6/23/2023,Transfer,4570.77,67.23
732,732,11/6/2023,Withdrawal,2727.96,3421.78
733,733,4/2/2023,Withdrawal,4280.47,4079.6
734,734,3/30/2023,Deposit,4162.62,5430.48
735,735,3/28/2023,Withdrawal,302.76,2575.26
736,736,2/2/2023,Deposit,3102.67,9669.03
737,737,5/17/2023,Withdrawal,3947.03,3535.75
738,738,6/15/2023,Transfer,4533.43,2443.58
739,739,3/30/2023,Transfer,2536.42,1904.65
740,740,3/23/2023,Withdrawal,3756.06,12944.92
741,741,2/12/2023,Deposit,4848.46,3490.28
742,742,5/15/2023,Transfer,4140.93,10811.39
743,743,12/10/2023,Deposit,4273.57,193.08
744,744,10/23/2023,Transfer,2042.34,2649.54
745,745,12/7/2023,Withdrawal,467.53,1374.54
746,746,4/29/2023,Withdrawal,4830.48,2988.6
747,747,11/14/2023,Withdrawal,3482.13,12155.17
748,748,7/2/2023,Transfer,864.11,9154.2
749,749,2/4/2023,Withdrawal,4869.42,10385.69
750,750,6/20/2023,Withdrawal,3581.77,4813.85
751,751,1/11/2023,Withdrawal,460.94,8385.99
752,752,12/1/2023,Deposit,862.36,7478.0
753,753,3/20/2023,Withdrawal,4328.4,5492.74
754,754,5/13/2023,withdraw,4769.62,12888.62
755,755,6/17/2023,Deposit,1830.49,4610.32
756,756,8/24/2023,Transfer,2072.18,10298.72
757,757,10/29/2023,Withdrawal,1983.32,5802.11
758,758,1/21/2023,Transfer,4178.43,1031.87
759,759,5/17/2023,Withdrawal,2271.75,10256.11
760,760,11/23/2023,withdraw,1882.53,1352.99
761,761,6/4/2023,Transfer,3113.12,-2754.9
762,762,9/30/2023,DEP,2457.76,4751.87
763,763,3/7/2023,DEP,2671.78,6359.74
764,764,8/20/2023,Transfer,2041.0,7245.1
765,765,1/26/2023,Withdrawal,2307.97,10317.18
766,766,12/31/2023,withdraw,189.52,9168.39
767,767,7/19/2023,Withdrawal,4629.65,12854.15
768,768,6/22/2023,Deposit,162.56,560.54
769,769,7/2/2023,Deposit,3866.33,-304.74
770,770,2/9/2023,Transfer,1498.36,4925.81
771,771,9/29/2023,Withdrawal,570.15,2839.88
772,772,7/31/2023,Withdrawal,3052.37,4947.21
773,773,8/12/2023,Deposit,3537.69,8786.58
774,774,6/9/2023,Transfer,3154.71,5224.55
775,775,2/4/2023,Withdrawal,2884.66,8938.02
776,776,11/16/2023,Withdrawal,2685.57,8632.6
777,777,5/1/2023,Deposit,2709.88,6612.95
778,778,10/13/2023,Withdrawal,4328.45,12245.52
779,779,6/19/2023,Deposit,459.87,6402.74
780,780,12/2/2023,Transfer,795.27,4248.91
781,781,8/19/2023,Withdrawal,4065.13,14001.51
782,782,4/10/2023,Withdrawal,1522.17,3159.44
783,783,8/21/2023,Deposit,3860.09,-625.85
784,784,1/2/2023,Deposit,1769.95,8679.1
785,785,1/16/2023,Withdrawal,4627.8,6933.59
786,786,8/9/2023,Deposit,1413.86,6909.52
787,787,9/20/2023,Deposit,2140.21,4695.39
788,788,7/2/2023,Transfer,802.62,7911.03
789,789,1/23/2023,withdraw,3336.76,20.85
790,790,9/4/2023,withdraw,2020.38,10579.19
791,791,9/14/2023,Deposit,4706.61,352.61
792,792,4/26/2023,Withdrawal,88.58,597.07
793,793,3/10/2023,Withdrawal,1944.38,3966.66
794,794,5/21/2023,Deposit,127.91,2126.82
795,795,2/21/2023,Withdrawal,1651.92,6051.19
796,796,4/6/2023,Transfer,1907.42,4018.36
797,797,2/24/2023,Transfer,1298.1,4364.88
798,798,10/12/2023,withdraw,1285.1,5275.07
799,799,5/26/2023,Transfer,1307.7,6453.49
800,800,10/10/2023,DEP,1338.62,6521.79
801,801,2/19/2023,Deposit,1418.61,8622.89
802,802,10/25/2023,Deposit,4257.98,-2047.46
803,803,7/14/2023,Withdrawal,204.88,5275.47
804,804,8/10/2023,Deposit,4944.66,-1971.98
805,805,5/18/2023,Deposit,1414.8,9188.27
806,806,1/9/2023,Withdrawal,149.45,7655.57
807,807,1/3/2023,Transfer,884.04,1489.47
808,808,12/8/2023,Deposit,4709.91,11159.2
809,809,2/7/2023,Withdrawal,4987.64,5666.08
810,810,3/11/2023,withdraw,1241.3,6467.33
811,811,3/10/2023,Transfer,1134.99,6689.01
812,812,6/7/2023,Transfer,4182.09,7717.51
813,813,9/27/2023,Deposit,4571.92,3510.02
814,814,1/2/2023,Transfer,3255.3,5341.85
815,815,12/19/2023,Transfer,4679.74,6661.31
816,816,4/11/2023,Transfer,4750.56,-1176.7
817,817,5/16/2023,Deposit,3800.84,-1116.14
818,818,11/26/2023,Withdrawal,1750.05,5556.2
819,819,8/1/2023,DEP,755.8,5280.15
820,820,3/24/2023,Withdrawal,2593.19,7741.88
821,821,12/21/2023,Transfer,1455.15,1902.68
822,822,10/1/2023,Transfer,601.32,1247.47
823,823,5/21/2023,Deposit,1976.04,4610.78
824,824,10/29/2023,withdraw,2404.03,6887.17
825,825,5/20/2023,Transfer,3313.31,4301.71
826,826,10/23/2023,Withdrawal,1113.49,2810.19
827,827,3/29/2023,Deposit,4343.78,9151.18
828,828,11/19/2023,Withdrawal,935.35,7327.69
829,829,10/8/2023,Withdrawal,4986.18,6257.65
830,830,8/29/2023,DEP,2788.83,7159.73
831,831,4/22/2023,DEP,742.74,5542.32
832,832,10/28/2023,Deposit,4173.62,11013.45
833,833,5/21/2023,Transfer,1276.12,7815.24
834,834,6/1/2023,Deposit,949.68,-534.63
835,835,7/23/2023,Transfer,682.62,6736.07
836,836,9/15/2023,Transfer,2758.96,8208.48
837,837,10/2/2023,Withdrawal,4397.84,-3729.51
838,838,8/2/2023,Transfer,4486.58,11447.55
839,839,10/7/2023,Deposit,3930.24,6215.99
840,840,7/8/2023,Transfer,2911.42,9960.05
841,841,5/13/2023,Deposit,2654.12,6344.15
842,842,3/21/2023,Deposit,1875.12,5849.13
843,843,4/11/2023,Deposit,229.89,9193.55
844,844,12/24/2023,Transfer,4184.58,4434.49
845,845,3/5/2023,Withdrawal,4997.37,-119.89
846,846,1/12/2023,Deposit,4605.03,6935.23
847,847,5/3/2023,Withdrawal,4665.86,14590.85
848,848,12/31/2023,Deposit,1672.78,8301.82
849,849,4/19/2023,Transfer,505.54,3514.39
850,850,7/6/2023,Deposit,4359.2,507.89
851,851,12/18/2023,Transfer,3821.41,5189.16
852,852,7/25/2023,Transfer,1957.97,3144.42
853,853,2/16/2023,Transfer,4169.55,-2355.22
854,854,11/5/2023,Transfer,702.29,4423.17
855,855,4/9/2023,Withdrawal,3258.91,8227.4
856,856,11/25/2023,Transfer,4767.39,14250.6
857,857,8/22/2023,Deposit,4552.99,10837.45
858,858,8/9/2023,DEP,3806.64,-24.93
859,859,3/19/2023,Withdrawal,1340.25,-120.67
860,860,8/5/2023,Withdrawal,521.79,8018.96
861,861,6/23/2023,Withdrawal,1630.43,6352.27
862,862,4/16/2023,Deposit,3090.59,3865.33
863,863,6/14/2023,Transfer,1589.36,8192.42
864,864,4/23/2023,Deposit,2071.44,5637.48
865,865,5/26/2023,Transfer,2024.0,6122.52
866,866,5/12/2023,withdraw,1685.78,6718.87
867,867,3/25/2023,Withdrawal,4618.02,-3158.67
868,868,1/1/2023,Withdrawal,1606.56,1863.15
869,869,9/10/2023,Withdrawal,4967.7,8668.01
870,870,1/24/2023,Transfer,1054.58,1187.54
871,871,10/25/2023,Withdrawal,4364.4,4104.36
872,872,7/7/2023,Transfer,3664.36,12033.95
873,873,4/21/2023,Withdrawal,3347.34,3304.84
874,874,1/24/2023,Deposit,2232.29,6767.23
875,875,2/25/2023,Withdrawal,4084.77,-1283.19
876,876,3/10/2023,Transfer,2466.17,-181.93
877,877,1/18/2023,Transfer,686.35,92.01
878,878,8/16/2023,Deposit,1409.68,4551.25
879,879,2/27/2023,Transfer,920.32,4093.6
880,880,6/12/2023,Deposit,2852.37,10975.29
881,881,5/12/2023,Withdrawal,3280.47,1584.27
882,882,8/7/2023,Withdrawal,1686.31,3798.35
883,883,11/27/2023,DEP,207.18,7907.83
884,884,10/11/2023,Transfer,3297.1,7906.1
885,885,5/19/2023,Withdrawal,319.18,9881.9
886,886,1/3/2023,Withdrawal,4828.71,10219.98
887,887,12/22/2023,Withdrawal,4437.52,5693.24
888,888,9/16/2023,Withdrawal,4156.1,4369.04
889,889,10/8/2023,Withdrawal,1844.04,6952.22
890,890,11/28/2023,withdraw,3727.51,782.26
891,891,1/12/2023,Transfer,238.8,596.13
892,892,2/22/2023,Transfer,457.28,851.54
893,893,9/11/2023,Transfer,2477.79,6054.17
894,894,4/6/2023,Withdrawal,2937.96,4252.74
895,895,8/20/2023,Transfer,3837.08,-459.67
896,896,9/23/2023,Deposit,1495.59,1672.12
897,897,4/22/2023,Withdrawal,2717.6,5783.25
898,898,2/16/2023,Withdrawal,322.09,9368.36
899,899,7/1/2023,Deposit,2359.63,5888.69
900,900,8/23/2023,Transfer,3359.59,-2536.15
901,901,9/11/2023,Deposit,4948.31,-1963.33
902,902,1/7/2023,Transfer,3842.12,4168.04
903,903,12/10/2023,Deposit,4977.45,490.91
904,904,10/15/2023,Withdrawal,2494.6,1406.86
905,905,10/6/2023,Transfer,2170.43,1238.42
906,906,11/2/2023,Transfer,4172.69,-2930.28
907,907,7/14/2023,Transfer,2317.3,1143.89
908,908,1/25/2023,Withdrawal,3783.13,970.94
909,909,1/6/2023,Transfer,4972.57,11736.67
910,910,12/19/2023,Deposit,3625.73,-931.15
911,911,5/23/2023,Transfer,81.37,8902.68
912,912,7/10/2023,Transfer,909.61,5809.13
913,913,5/28/2023,Withdrawal,1388.58,5499.68
914,914,6/20/2023,Deposit,4112.46,10092.6
915,915,4/6/2023,Deposit,4661.35,-2901.87
916,916,7/14/2023,Deposit,3251.99,-2096.79
917,917,9/17/2023,Transfer,449.31,3081.44
918,918,8/24/2023,Transfer,2502.63,-2007.29
919,919,1/6/2023,Withdrawal,4296.62,-458.55
920,920,2/28/2023,Withdrawal,1817.31,4930.39
921,921,9/6/2023,Transfer,335.72,8475.73
922,922,2/21/2023,Deposit,3900.11,1939.54
923,923,10/2/2023,Deposit,3289.03,3655.13
924,924,5/2/2023,Transfer,2340.19,6007.79
925,925,1/26/2023,Deposit,4250.53,3503.46
926,926,10/31/2023,Deposit,4250.06,7517.88
927,927,8/5/2023,Transfer,3507.79,2269.09
928,928,7/2/2023,Withdrawal,4712.17,7434.22
929,929,3/30/2023,Transfer,2275.18,8080.88
930,930,2/7/2023,Withdrawal,3647.36,7964.77
931,931,3/25/2023,Deposit,4155.1,7945.81
932,932,4/18/2023,Withdrawal,3181.62,5098.9
933,933,6/12/2023,Withdrawal,2770.02,8431.38
934,934,7/16/2023,Transfer,3662.67,10982.9
935,935,9/10/2023,Deposit,1778.98,3976.69
936,936,8/15/2023,Deposit,1838.49,-1053.15
937,937,1/3/2023,Deposit,4883.3,14134.14
938,938,10/24/2023,Withdrawal,603.0,757.36
939,939,6/9/2023,Withdrawal,4211.57,13073.64
940,940,10/19/2023,Transfer,3945.84,3738.29
941,941,1/30/2023,Deposit,280.26,1336.18
942,942,4/26/2023,DEP,3520.48,5962.47
943,943,6/16/2023,Withdrawal,478.48,4033.26
944,944,4/3/2023,Withdrawal,1060.4,10172.38
945,945,8/6/2023,Withdrawal,4791.49,5009.78
946,946,4/19/2023,Deposit,1817.13,-854.16
947,947,3/30/2023,Deposit,293.44,4323.07
948,948,7/7/2023,Transfer,2610.78,-1032.89
949,949,7/3/2023,Transfer,1040.0,1816.52
950,950,7/29/2023,Deposit,2137.38,11949.98
951,951,7/5/2023,Transfer,517.27,10363.09
952,952,10/9/2023,Withdrawal,488.88,5263.05
953,953,7/3/2023,Transfer,2525.67,4438.74
954,954,12/27/2023,Withdrawal,1686.03,7201.51
955,955,5/17/2023,Transfer,784.8,4059.58
956,956,10/15/2023,Deposit,2906.05,12201.48
957,957,11/29/2023,Withdrawal,320.34,7879.98
958,958,4/17/2023,Transfer,3766.17,6923.69
959,959,3/29/2023,Deposit,266.18,547.44
960,960,5/5/2023,Withdrawal,4852.15,5128.53
961,961,7/16/2023,Withdrawal,3680.77,3184.34
962,962,4/20/2023,Deposit,4487.09,8801.79
963,963,11/14/2023,Deposit,2205.35,5161.06
964,964,2/17/2023,DEP,299.82,-156.02
965,965,11/18/2023,Deposit,1154.91,469.29
966,966,7/9/2023,Transfer,4855.76,-4697.63
967,967,4/21/2023,Transfer,3098.27,9114.36
968,968,8/10/2023,DEP,1147.08,5520.02
969,969,3/10/2023,Withdrawal,2419.26,5272.02
970,970,7/3/2023,DEP,1594.03,3545.32
971,971,11/26/2023,Deposit,2453.69,-1403.58
972,972,6/13/2023,Deposit,4184.75,10724.3
973,973,10/19/2023,Withdrawal,1120.55,6169.5
974,974,1/7/2023,Deposit,2001.45,6767.84
975,975,8/9/2023,Withdrawal,2235.99,7615.32
976,976,8/7/2023,DEP,2939.4,1564.33
977,977,2/27/2023,Deposit,397.87,4533.61
978,978,10/3/2023,DEP,1042.99,8887.98
979,979,2/20/2023,Transfer,1995.19,-1713.97
980,980,8/3/2023,Withdrawal,4048.61,5141.68
981,981,6/10/2023,DEP,942.34,6228.13
982,982,1/1/2023,Deposit,4408.8,4455.57
983,983,3/8/2023,Transfer,1702.43,7897.6
984,984,2/19/2023,Transfer,1276.66,1060.78
985,985,2/4/2023,Transfer,2052.82,7878.39
986,986,6/12/2023,Withdrawal,2773.0,2138.83
987,987,11/11/2023,Transfer,3672.53,1749.9
988,988,11/29/2023,Transfer,2389.94,2958.1
989,989,4/7/2023,Deposit,4091.83,5056.63
990,990,1/13/2023,Deposit,4095.53,5455.84
991,991,10/5/2023,Transfer,18.68,6901.41
992,992,2/25/2023,Deposit,3960.0,6616.95
993,993,3/22/2023,Deposit,2219.34,5674.0
994,994,7/21/2023,Transfer,4835.77,12171.15
995,995,9/8/2023,Transfer,4102.93,1685.51
996,996,8/7/2023,Transfer,1926.2,-140.83
997,997,1/15/2023,Transfer,3176.82,5268.49
998,998,4/19/2023,Transfer,979.28,6914.39
999,999,10/25/2023,Deposit,1458.84,2834.21
1000,1000,5/4/2023,withdraw,1018.51,8285.41
1001,1001,3/12/2023,Deposit,3758.27,-1553.53
1002,1002,7/4/2023,withdraw,51.0,9164.75
1003,1003,7/11/2023,Withdrawal,2042.29,11049.57
1004,1004,11/24/2023,Withdrawal,4189.45,7196.13
1005,1005,3/1/2023,Withdrawal,3548.31,-2622.78
1006,1006,1/31/2023,Deposit,2114.55,4038.47
1007,1007,2/24/2023,Transfer,3168.89,7708.19
1008,1008,6/11/2023,Deposit,2164.67,-641.95
1009,1009,8/13/2023,Withdrawal,4221.6,1140.07
1010,1010,5/12/2023,Deposit,2867.28,12795.25
1011,1011,4/12/2023,Transfer,3166.76,-2383.83
1012,1012,12/12/2023,Deposit,4943.22,-2230.66
1013,1013,8/12/2023,Withdrawal,3852.84,1579.44
1014,1014,8/19/2023,Withdrawal,1436.94,6517.34
1015,1015,12/28/2023,Deposit,3867.14,-3581.4
1016,1016,2/28/2023,Transfer,4643.15,2711.17
1017,1017,10/24/2023,Transfer,1482.43,2.42
1018,1018,8/6/2023,Transfer,4088.32,4235.41
1019,1019,10/10/2023,Deposit,1196.73,5755.81
1020,1020,3/20/2023,Withdrawal,2175.83,2443.63
1021,1021,5/29/2023,Deposit,3453.96,4779.71
1022,1022,4/1/2023,withdraw,1225.2,6131.98
1023,1023,8/14/2023,Deposit,944.6,8560.52
1024,1024,5/19/2023,Withdrawal,2318.09,5289.82
1025,1025,12/9/2023,Transfer,3918.18,2314.07
1026,1026,4/24/2023,Deposit,2983.36,4480.31
1027,1027,1/22/2023,Transfer,3509.06,4717.46
1028,1028,1/23/2023,Deposit,3449.49,8764.24
1029,1029,3/6/2023,Transfer,2727.05,5539.3
1030,1030,2/28/2023,Withdrawal,1584.89,605.56
1031,1031,3/30/2023,Withdrawal,2114.34,3504.72
1032,1032,7/17/2023,Withdrawal,1909.3,8830.09
1033,1033,4/24/2023,Withdrawal,404.56,273.58
1034,1034,1/28/2023,Deposit,4493.33,7008.79
1035,1035,7/29/2023,Withdrawal,3212.86,5883.41
1036,1036,8/27/2023,Transfer,4287.37,-2873.07
1037,1037,9/14/2023,Transfer,3882.54,-64.54
1038,1038,10/12/2023,Deposit,350.79,9812.06
1039,1039,2/15/2023,Deposit,1089.37,1387.4
1040,1040,11/29/2023,Withdrawal,4754.17,-245.55
1041,1041,7/4/2023,Deposit,2315.03,5570.92
1042,1042,5/20/2023,Withdrawal,4061.58,13160.49
1043,1043,6/16/2023,Deposit,2881.63,4500.58
1044,1044,8/1/2023,Withdrawal,4119.57,4775.51
1045,1045,6/8/2023,Transfer,3675.69,-3235.44
1046,1046,2/8/2023,Withdrawal,1405.86,2494.63
1047,1047,4/12/2023,Transfer,4956.16,2447.33
1048,1048,12/2/2023,Transfer,2457.7,5100.25
1049,1049,4/20/2023,Deposit,2929.12,3163.07
1050,1050,9/21/2023,Transfer,2706.77,4622.97
1051,1051,10/25/2023,Withdrawal,4427.06,4167.67
